# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Fri Jan 03 16:02:01 AEDT 2020 [seed=1578027717651]
# -overwrite BMtest_sigma1_1corr0_0D1.29N7.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	clock.rate	meanRate	LOCATIONS.precision.col11	LOCATIONS.precision.col12	LOCATIONS.precision.col21	LOCATIONS.precision.col22	correlation	LOCATIONS.varCovar.LOCATIONS.precision.col11	LOCATIONS.varCovar.LOCATIONS.precision.col12	LOCATIONS.varCovar.LOCATIONS.precision.col21	LOCATIONS.varCovar.LOCATIONS.precision.col22	LOCATIONS.diffusionRate	LOCATIONS.lambda	treeLikelihood	branchRates	LOCATIONS.traitLikelihood	coalescent
1444000	-15568.8569333254	-42.300124884708126	-15526.556808440691	3.507293471799181	3.507293471799181	23.342535209316257	77.00281590088606	1.8266426782063667	0.011081309807317398	0.0110813098073174	0.20871204350473305	0.07629233289446774	0.07629233289446774	0.06638994538248598	-0.6481208371477309	8.261708915802327	-9.493983512868821	-9.49398351286882	25.972579744180067	0.6568378051226734	0.3336957571327421	-15452.614376981595	0.0	-73.94243145909664	-37.4320624761526
1445000	-15568.646941518064	-42.69908014830298	-15525.947861369761	3.408520329415734	3.408520329415734	23.33080058064604	87.06004110789783	1.6901270609723904	0.011238060216690752	0.011238060216690755	0.14747875568547372	0.032374256812858944	0.032374256812858944	0.03825815408573731	-0.43099583088681637	8.32753982546116	-7.046809219404985	-7.0468092194049845	32.10126679473251	0.5856727991359107	0.16201641306701178	-15453.921969389276	0.0	-72.02589198048632	-37.68712482658878
1446000	-15568.392480863995	-40.73992640415865	-15527.652554459837	3.48231409936873	3.48231409936873	23.2762691386301	79.32871735939722	1.8182061896038162	0.011025651890997619	0.01102565189099762	0.12007071193045661	0.01081681565950327	0.01081681565950327	0.017292310219379558	-0.2373856032094938	8.825775086853275	-5.520765065834776	-5.520765065834775	61.28256343845435	0.7077397720682242	0.3678143138748834	-15452.598092924083	0.0	-75.05446153575363	-36.67948667122295
1447000	-15569.840354546379	-42.619430349076644	-15527.220924197301	3.319916036831008	3.319916036831008	23.453319239657795	239.57295739030695	2.403175269729568	0.010585934975827105	0.010585934975827107	0.20800454107190433	0.032252316790429225	0.032252316790429225	0.03716069642525519	-0.3668449850705562	5.555176587667751	-4.821419735569597	-4.821419735569597	31.09473362576474	0.804924506326867	0.47821175649580167	-15453.178361365362	0.0	-74.04256283193828	-35.80676286743275
1448000	-15573.609485744391	-44.56137785627146	-15529.04810788812	3.400702511787257	3.400702511787257	22.862768788634817	165.4416481407639	2.4281065099365877	0.012024220146238725	0.012024220146238721	0.06553203466291085	0.018828501746551072	0.018828501746551072	0.034011164879130036	-0.3988211518472302	18.14598155005924	-10.04557316758723	-10.045573167587232	34.9633156099486	0.7553483239263223	0.4173309411898842	-15454.652595134814	0.0	-74.39551275330633	-39.045146384834
1449000	-15570.020956682543	-42.71382297907775	-15527.307133703465	3.3176784875319085	3.3176784875319085	22.617249780443544	223.89251845183304	2.3891169620485067	0.01102535964647738	0.01102535964647738	0.1808084348368257	0.02518360611933825	0.02518360611933825	0.027591812481315717	-0.3565483737427608	6.336218210536343	-5.7831946998183	-5.7831946998183	41.52107434795957	0.6865709716330792	0.20276173489126192	-15454.024749805678	0.0	-73.28238389778659	-35.83133911226585
1450000	-15574.688236249824	-42.0614915050964	-15532.626744744728	3.227145807996496	3.227145807996496	22.722807008457014	138.3673528846359	2.1042436532116837	0.01132466904472075	0.011324669044720752	0.2342417010011246	0.0690127636684427	0.0690127636684427	0.050697556497024496	-0.6332917040332017	7.12773091121715	-9.702724211115648	-9.702724211115648	32.93278667226877	0.6116931293935923	0.11025484265541458	-15459.251837577938	0.0	-73.37490716678926	-35.51705403383445
1451000	-15570.347592353062	-41.945638795977764	-15528.401953557084	3.2451162656435284	3.2451162656435284	22.509186571369145	91.62994054895734	2.125533353473835	0.011750553995524519	0.011750553995524517	0.11711925885047222	-0.005030164918507383	-0.005030164918507383	0.021829429020323414	0.09948254297228241	8.623651750296347	1.9871518610669925	1.987151861066992	46.26761884788511	0.7259650243985732	0.19021542300189123	-15452.282541279274	0.0	-76.11941227781037	-36.85769578151264
1452000	-15566.442104474421	-40.646685956929545	-15525.795418517491	3.2805140326256814	3.2805140326256814	22.495844403347196	85.68600686658628	2.017537057685003	0.01121284463659552	0.011212844636595519	0.13237592920098643	0.049799644156223184	0.049799644156223184	0.04971152660592062	-0.6138937029417736	12.122973802487168	-12.144462717167373	-12.144462717167372	32.28204867867254	0.8155502554718623	0.48265787128776594	-15453.146277697702	0.0	-72.64914081978935	-35.98188086277981
1453000	-15565.880550276786	-40.762250689641505	-15525.118299587144	3.3153143665965668	3.3153143665965668	22.134169322093552	124.02876541033504	1.96326400845564	0.01127745491580727	0.011277454915807268	0.1518662129019907	0.06627274638969746	0.06627274638969746	0.04893630405591916	-0.7687565055039612	16.099087582093237	-21.80243827188949	-21.80243827188949	49.9610158437014	0.8788351879108318	0.4253176816836023	-15451.12715210995	0.0	-73.99114747719364	-35.87891208421545
1454000	-15565.677643940313	-42.06120652482326	-15523.61643741549	3.3422308178592033	3.3422308178592033	22.586726333290223	76.09957607498788	1.611253706831072	0.011224933925401925	0.011224933925401921	0.143653975691785	0.019173122740778006	0.019173122740778006	0.04066493074395258	-0.2508557205020937	7.428646005758864	-3.5025349622017066	-3.502534962201706	26.242625112373016	0.6789739995731217	0.2738100580894255	-15450.424094547188	0.0	-73.19234286830304	-37.52540818126729
1455000	-15566.432774211387	-42.86913725042759	-15523.56363696096	3.383689351622999	3.383689351622999	22.851710483275948	153.60692271622798	2.142832307438147	0.01158864295660262	0.011588642956602618	0.1584701568372431	0.040837666844796394	0.040837666844796394	0.03562260692667628	-0.5435310121360646	8.95624314602763	-10.26741458117629	-10.267414581176288	39.842599362390565	0.5498504996193362	0.10723602934578982	-15451.668223131666	0.0	-71.89541382929369	-36.42920657297436
1456000	-15570.455727484894	-41.61475243573948	-15528.840975049154	3.5138585622666105	3.5138585622666105	22.333344967622484	119.14632239613634	2.0256745275513786	0.011120508394204117	0.011120508394204117	0.14628749639185795	0.037311344381047364	0.037311344381047364	0.04053021633100648	-0.48456030387400517	8.933406303318835	-8.223923513182763	-8.223923513182765	32.243737158737794	0.7312911233939231	0.5124113623234678	-15456.221471216246	0.0	-72.61950383290828	-36.55926506775337
1457000	-15568.143558547223	-40.02801727017485	-15528.115541277048	3.3316320960800563	3.3316320960800563	21.93721964726619	91.07168941143038	1.91704386183739	0.011738192679069387	0.011738192679069387	0.15641417256749857	0.07205630337158615	0.07205630337158615	0.05590396843488311	-0.770570907393418	15.738454648961314	-20.285766727033934	-20.28576672703393	44.034751562866084	0.7158655511498483	0.39570933668266534	-15454.015934453126	0.0	-74.09960682392219	-35.38253129957985
1458000	-15567.621133775776	-43.39511587223684	-15524.226017903538	3.36723671805177	3.36723671805177	22.97501131786901	89.05412252922514	2.1099909902601164	0.01126231098806098	0.011262310988060978	0.14693863751254868	0.05406466872682793	0.05406466872682793	0.05626148189830398	-0.5946206104819087	10.527977644906695	-10.116897112027349	-10.116897112027347	27.496017500950227	0.6729095057662718	0.29637384390007254	-15451.701476485992	0.0	-72.52454141754596	-38.28288405321798
1459000	-15566.242594240683	-42.8600356850216	-15523.38255855566	3.517059546365181	3.517059546365181	24.076443022482348	152.1489474486185	2.0846778979548777	0.010656971186949719	0.010656971186949719	0.1312436027513714	0.03399046029999734	0.03399046029999734	0.028466467666991457	-0.5560978090880272	11.03056292864269	-13.171072565052027	-13.171072565052025	50.85600489903662	0.596836880440684	0.2005660764473126	-15450.889657121497	0.0	-72.49290143416373	-37.31825792987109
1460000	-15567.555458920247	-43.63723915533904	-15523.918219764908	3.4937072683911636	3.4937072683911636	24.178965450742023	219.49013097521348	2.261139091409151	0.010444243168909946	0.010444243168909946	0.12521872996167827	0.008203701602940105	0.008203701602940105	0.022481275451443312	-0.15461966730462046	8.18162584014105	-2.9855786947849614	-2.985578694784961	45.57093742020487	0.741349253264786	0.4390366434726317	-15449.235527848907	0.0	-74.68269191600118	-37.66567398250156
1461000	-15564.498064249407	-41.709745304000165	-15522.788318945406	3.3438393912127653	3.3438393912127653	22.797488612579432	175.85664418032135	2.261139091409151	0.011418206858385686	0.011418206858385684	0.10414151024940894	0.042086823031091895	0.042086823031091895	0.0574250514676991	-0.5442312950708125	13.643295250777896	-9.999171757005879	-9.999171757005879	24.742396147329536	0.8659936803778456	0.5368219279577621	-15448.822221940902	0.0	-73.96609700450439	-35.88213008854586
1462000	-15570.108878431196	-41.947821365597676	-15528.161057065598	3.276728264188097	3.276728264188097	21.974588183462572	169.55190241852722	2.189801535397188	0.011744109076589659	0.011744109076589663	0.1912750939299675	0.057758354142979446	0.057758354142979446	0.04647057676412388	-0.6126276102798344	8.369101251308338	-10.401969323193375	-10.401969323193375	34.44761695295458	0.7748307660363275	0.37946121545543937	-15455.599505022372	0.0	-72.56155204322644	-35.99332518966291
1463000	-15575.576875120685	-42.55949910632268	-15533.017376014363	3.4321821927127836	3.4321821927127836	23.354304378428214	186.56435615789323	2.2174552473221842	0.010863414640579296	0.010863414640579298	0.13105969883845464	0.00371657018490703	0.00371657018490703	0.023069306305214702	-0.06759125153447663	7.665129356150736	-1.234887206906862	-1.2348872069068622	43.54658660663024	1.128289495826169	0.6293079155749279	-15456.786743755636	0.0	-76.23063225872713	-36.81969786524977
1464000	-15569.466373251507	-42.53697972138555	-15526.929393530121	3.4067239956358573	3.4067239956358573	23.08119067248784	153.60127463681863	2.1458046500351466	0.011455325946718331	0.01145532594671833	0.23920335471913695	0.07627764901241328	0.07627764901241328	0.04200299911389921	-0.7609804774909642	9.932185406785097	-18.036896611372406	-18.036896611372406	56.562915008830196	0.6114937662890801	0.2046172588624227	-15452.286432402354	0.0	-74.64296112776783	-36.56172024338196
1465000	-15563.39009039419	-39.872162929851505	-15523.51792746434	3.3352664198885624	3.3352664198885624	22.33811903361905	46.303658533673435	1.6021715327004393	0.011506777231280699	0.011506777231280699	0.13077985020566435	0.039422223181847196	0.039422223181847196	0.04643147571962346	-0.5058997339552379	10.276566102335362	-8.725225208770418	-8.72522520877042	28.945187605226643	0.891873977432421	0.48700105908311225	-15451.13483917522	0.0	-72.38308828911894	-35.9497705960879
1466000	-15572.21962018626	-43.30749284436079	-15528.9121273419	3.6797026966506086	3.6797026966506086	24.00137578002923	68.20873806904181	1.6083620389530526	0.010732662534726496	0.010732662534726496	0.2721245528344435	0.050603590459684045	0.050603590459684045	0.0465574374698606	-0.4495758082802959	4.605680695498212	-5.005945180164618	-5.005945180164618	26.919840692951094	0.5348223770722105	0.171128133808012	-15453.073666232307	0.0	-75.83846110959325	-38.19059117127349
1467000	-15564.773077771917	-42.27655763477406	-15522.496520137143	3.620666721177438	3.620666721177438	23.89542581184053	63.046437450790854	1.6572499372085086	0.011247034647873149	0.011247034647873147	0.15702604880146953	0.0435841674033662	0.0435841674033662	0.03981413267441518	-0.5512191193585549	9.147887220970032	-10.014108590191178	-10.014108590191178	36.07906260164387	0.9133661385163633	0.7267763216077735	-15448.865527073147	0.0	-73.63099306399556	-37.94431951123063
1468000	-15565.674311496965	-42.118314912545245	-15523.55599658442	3.3202386524517142	3.3202386524517142	23.1968824529932	147.82308412498094	2.0207713346634395	0.01110966563270254	0.011109665632702537	0.1468727067837365	0.06459378442765142	0.06459378442765142	0.05865831694521184	-0.6959136923738058	13.20256424423907	-14.538493995338024	-14.538493995338028	33.0574835423377	0.731099777701027	0.2886856853900369	-15450.301275083806	0.0	-73.25472150061506	-36.59603020224491
1469000	-15565.981140558939	-41.965390592692174	-15524.015749966247	3.585221915885906	3.585221915885906	24.190113833274726	62.04968250171563	1.6532258912013709	0.010763811882730411	0.010763811882730411	0.09140415992501023	0.007178446267875705	0.007178446267875705	0.021077786500846147	-0.1635441344281361	11.241082789538677	-3.8283673095467763	-3.828367309546777	48.747136184533716	0.6263806739729894	0.31643614172789064	-15449.331888030989	0.0	-74.68386193525787	-38.232343106948065
1470000	-15574.19754174792	-41.75590759141721	-15532.441634156503	3.4476546488452815	3.4476546488452815	22.940087907650295	87.52346726665834	1.9272588420538443	0.012142831360620719	0.012142831360620717	0.1926541740659491	0.06962361689916559	0.06962361689916559	0.06642158277526142	-0.6154783193733586	8.356022704487353	-8.758847640629222	-8.758847640629222	24.23643920164011	0.966222201804294	0.701695304741585	-15457.25944860418	0.0	-75.18218555232232	-36.560784653160674
1471000	-15567.130828258241	-40.3338115533585	-15526.797016704882	3.349587235046556	3.349587235046556	23.34707838988692	62.80413600078712	1.7367012980699768	0.011063326879935134	0.011063326879935128	0.08429743965791853	0.015813756447885192	0.015813756447885192	0.02836081949190397	-0.3234211864018377	13.248574090837701	-7.387294433225991	-7.387294433225991	39.3790057898245	0.8941207451655258	0.5980792710835799	-15452.833579095344	0.0	-73.96343760953874	-36.519577939366904
1472000	-15572.560674074812	-44.95953965901337	-15527.601134415798	3.612465626749393	3.612465626749393	24.600305935175836	74.10207246429539	1.4713511730579216	0.010266774202533904	0.010266774202533904	0.20094627160515716	0.04993475722614502	0.04993475722614502	0.043505455671841976	-0.5340612962945848	6.962232901708329	-7.991122132383474	-7.991122132383474	32.15768510041236	0.5005498607007665	0.09483923305364522	-15454.788036678472	0.0	-72.81309773732539	-39.7356994394792
1473000	-15564.069876800348	-39.9262829958198	-15524.143593804527	3.2718125107611686	3.2718125107611686	22.489068196798733	62.00215917724758	1.7115918609881065	0.011391717624518412	0.011391717624518415	0.0982176386266982	0.012773589566920708	0.012773589566920708	0.03048150509389459	-0.2334532958366422	10.76835045125912	-4.512588487787653	-4.512588487787653	34.697825778926365	0.9007512100062018	0.5530495577266592	-15450.222891677102	0.0	-73.92070212742597	-35.99414081258149
